NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
64109001;BENEJACQ;43.193167;-0.220333;255;20250901;0.4;1;13.0;1;337;9;22.6;1;1316;9;16.2;1;17.8;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250902;0.2;1;10.1;1;519;9;25.6;1;1525;9;17.5;1;17.9;1;15.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250903;0.0;1;10.7;1;528;9;32.7;1;1424;9;21.1;1;21.7;1;22.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250904;4.2;1;16.1;1;1141;9;19.4;1;856;9;17.3;1;17.8;1;3.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250905;0.2;1;10.0;1;534;9;25.0;1;1449;9;18.0;1;17.5;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250906;0.0;1;12.1;1;510;9;34.6;1;1436;9;22.8;1;23.4;1;22.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250907;6.6;1;15.4;1;314;9;32.3;1;1136;9;22.8;1;23.9;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250908;24.9;1;16.2;1;1754;9;19.2;1;1045;9;17.0;1;17.7;1;3.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250909;0.0;1;13.2;1;432;9;19.1;1;1313;9;14.8;1;16.2;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250910;1.4;1;8.7;1;430;9;22.9;1;1222;9;15.9;1;15.8;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250911;0.0;1;15.1;1;532;9;25.4;1;1417;9;19.1;1;20.3;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250912;0.2;1;15.7;1;616;9;21.2;1;1306;9;17.7;1;18.5;1;5.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250913;0.2;1;13.3;1;208;9;19.1;1;1525;9;15.8;1;16.2;1;5.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250914;0.0;1;10.8;1;315;9;27.0;1;1409;9;18.9;1;18.9;1;16.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250915;9.4;1;15.4;1;350;9;23.5;1;1231;9;18.5;1;19.5;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250916;0.0;1;14.3;1;530;9;20.9;1;1124;9;16.7;1;17.6;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250917;0.4;1;10.2;1;510;9;31.1;1;1436;9;19.6;1;20.7;1;20.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250918;0.0;1;11.2;1;553;9;32.8;1;1355;9;20.8;1;22.0;1;21.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250919;0.0;1;13.9;1;541;9;34.5;1;1352;9;23.7;1;24.2;1;20.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250920;14.1;1;19.1;1;154;9;32.7;1;1300;9;22.1;1;25.9;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250921;18.4;1;13.1;1;1729;9;14.7;1;1439;9;13.6;1;13.9;1;1.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250922;4.0;1;7.9;1;533;9;18.6;1;1434;9;13.1;1;13.3;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250923;0.0;1;10.8;1;52;9;16.1;1;1127;9;12.0;1;13.5;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250924;0.0;1;7.4;1;2147;9;18.8;1;1456;9;12.6;1;13.1;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250925;0.0;1;8.6;1;117;9;17.4;1;1342;9;12.9;1;13.0;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250926;0.2;1;10.2;1;2227;9;21.3;1;1614;9;13.8;1;15.8;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250927;0.0;1;5.5;1;530;9;26.0;1;1334;9;15.0;1;15.8;1;20.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250928;0.0;1;12.5;1;2324;9;26.4;1;1427;9;17.3;1;19.5;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250929;0.0;1;11.7;1;610;9;22.4;1;1433;9;17.2;1;17.1;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20250930;0.2;1;9.6;1;524;9;21.2;1;1446;9;15.0;1;15.4;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251001;0.2;1;8.1;1;623;9;23.8;1;1504;9;14.7;1;16.0;1;15.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251002;0.2;1;6.1;1;559;9;26.5;1;1527;9;14.7;1;16.3;1;20.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251003;0.0;1;9.4;1;348;9;22.1;1;1227;9;15.5;1;15.8;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251004;5.0;1;12.0;1;418;9;25.4;1;1252;9;15.4;1;18.7;1;13.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251005;1.0;1;8.0;1;455;9;19.1;1;1533;9;12.1;1;13.6;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251006;0.2;1;5.4;1;626;9;21.0;1;1455;9;12.8;1;13.2;1;15.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251007;0.2;1;5.5;1;537;9;25.5;1;1428;9;14.3;1;15.5;1;20.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251008;0.2;1;7.2;1;523;9;23.9;1;1355;9;15.4;1;15.6;1;16.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251009;3.8;1;12.0;1;431;9;19.0;1;1410;9;15.4;1;15.5;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251010;0.2;1;13.8;1;2306;9;20.4;1;1600;9;14.9;1;17.1;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251011;0.4;1;6.5;1;555;9;24.5;1;1305;9;14.5;1;15.5;1;18.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251012;0.0;1;8.2;1;629;9;26.2;1;1508;9;16.0;1;17.2;1;18.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251013;0.2;1;10.9;1;643;9;26.0;1;1448;9;17.1;1;18.5;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251014;0.2;1;9.9;1;412;9;24.5;1;1503;9;16.4;1;17.2;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251015;0.2;1;13.9;1;2152;9;22.3;1;1457;9;16.2;1;18.1;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251016;0.2;1;8.5;1;510;9;24.2;1;1301;9;14.7;1;16.4;1;15.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251017;0.2;1;7.5;1;612;9;25.7;1;1346;9;14.8;1;16.6;1;18.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251018;0.2;1;6.8;1;608;9;26.7;1;1248;9;15.0;1;16.8;1;19.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251019;2.0;1;6.6;1;247;9;25.9;1;1159;9;15.3;1;16.3;1;19.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251020;1.0;1;14.1;1;309;9;23.5;1;1515;9;16.5;1;18.8;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251021;3.6;1;10.0;1;211;9;25.3;1;1207;9;16.7;1;17.7;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251022;14.7;1;13.9;1;317;9;25.9;1;1355;9;18.8;1;19.9;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251023;4.8;1;11.7;1;1713;9;15.2;1;1423;9;14.2;1;13.5;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251024;5.0;1;7.2;1;613;9;19.5;1;1423;9;12.3;1;13.4;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251025;3.0;1;9.7;1;1907;9;17.1;1;1041;9;12.9;1;13.4;1;7.4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251026;1.6;1;8.5;1;1759;9;16.1;1;1057;9;9.9;1;12.3;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251027;0.2;1;4.3;1;2259;9;17.6;1;1306;9;10.8;1;11.0;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251028;0.2;1;3.2;1;628;9;20.9;1;1334;9;10.5;1;12.1;1;17.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251029;5.4;1;5.6;1;2318;9;17.2;1;1502;9;12.1;1;11.4;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251030;0.4;1;7.6;1;642;9;20.6;1;1504;9;13.2;1;14.1;1;13.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251031;0.2;1;5.9;1;628;9;21.5;1;1427;9;12.7;1;13.7;1;15.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251101;4.0;1;11.4;1;2226;9;19.8;1;1244;9;14.2;1;15.6;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251102;1.0;1;10.2;1;649;9;17.6;1;1322;9;12.6;1;13.9;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251103;0.2;1;6.3;1;700;9;19.0;1;1403;9;11.8;1;12.7;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251104;0.2;1;4.0;1;619;9;22.5;1;1224;9;12.3;1;13.3;1;18.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251105;4.4;1;7.1;1;227;9;23.2;1;1600;9;14.3;1;15.2;1;16.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251106;9.2;1;11.5;1;713;9;18.2;1;1220;9;13.2;1;14.9;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251107;11.7;1;5.7;1;637;9;18.4;1;1325;9;12.3;1;12.1;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251108;8.2;1;9.8;1;547;9;15.1;1;1335;9;10.9;1;12.5;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251109;0.2;1;3.2;1;659;9;16.9;1;1222;9;8.9;1;10.1;1;13.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251110;0.0;1;4.3;1;35;9;19.5;1;1138;9;10.6;1;11.9;1;15.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251111;0.2;1;4.4;1;649;9;22.2;1;1329;9;10.6;1;13.3;1;17.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251112;0.2;1;4.4;1;243;9;25.7;1;1516;9;15.0;1;15.1;1;21.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251113;0.0;1;14.0;1;633;9;29.0;1;1301;9;18.8;1;21.5;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251114;0.0;1;12.7;1;2313;9;22.2;1;1150;9;17.2;1;17.5;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251115;4.0;1;8.0;1;636;9;19.5;1;1249;9;13.4;1;13.8;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251116;0.4;1;6.0;1;636;9;18.0;1;1304;9;11.8;1;12.0;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251117;1.6;1;5.8;1;428;9;15.1;1;1252;9;9.9;1;10.5;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251118;0.0;1;1.5;1;656;9;11.7;1;1247;9;5.5;1;6.6;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251119;5.8;1;-1.3;1;420;9;13.2;1;1408;9;6.0;1;6.0;1;14.5;1;;;;;412;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251120;0.8;1;3.1;1;456;9;8.1;1;1511;9;5.0;1;5.6;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251121;0.0;1;0.5;1;1713;9;6.6;1;1322;9;2.6;1;3.6;1;6.1;1;;;;;166;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251122;12.1;1;-3.3;1;716;9;10.7;1;414;9;2.7;1;3.7;1;14.0;1;;;;;368;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251123;6.2;1;-0.2;1;2036;9;15.7;1;1426;9;10.8;1;7.8;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251124;17.9;1;7.5;1;703;9;14.9;1;1445;9;9.9;1;11.2;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251125;3.2;1;6.6;1;2207;9;9.9;1;1140;9;7.2;1;8.3;1;3.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251126;0.2;1;2.1;1;1758;9;10.7;1;1149;9;4.5;1;6.4;1;8.6;1;;;;;159;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251127;0.2;1;-3.7;1;648;9;11.7;1;1348;9;2.1;1;4.0;1;15.4;1;;;;;791;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251128;0.0;1;-2.3;1;550;9;12.7;1;1434;9;2.6;1;5.2;1;15.0;1;;;;;634;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251129;6.4;1;-1.7;1;720;9;14.1;1;1214;9;5.0;1;6.2;1;15.8;1;;;;;487;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251130;2.0;1;2.7;1;2315;9;14.9;1;1531;9;7.1;1;8.8;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251201;0.2;1;-1.8;1;726;9;17.0;1;1450;9;5.1;1;7.6;1;18.8;1;;;;;252;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251202;0.6;1;0.5;1;528;9;10.2;1;1425;9;4.6;1;5.4;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251203;3.4;1;0.5;1;31;9;12.1;1;1254;9;5.7;1;6.3;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251204;21.7;1;1.6;1;351;9;9.7;1;1144;9;5.9;1;5.7;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251205;0.2;1;5.3;1;643;9;12.6;1;1311;9;8.7;1;9.0;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251206;0.2;1;6.9;1;322;9;13.8;1;1121;9;10.4;1;10.4;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251207;0.2;1;6.2;1;742;9;19.3;1;1232;9;10.3;1;12.8;1;13.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251208;0.4;1;1.9;1;734;9;19.3;1;1408;9;7.9;1;10.6;1;17.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251209;1.4;1;1.0;1;657;9;18.2;1;1120;9;8.1;1;9.6;1;17.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251210;7.0;1;8.4;1;1831;9;11.9;1;1431;9;10.1;1;10.2;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251211;0.4;1;5.3;1;741;9;14.4;1;1428;9;7.5;1;9.9;1;9.1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251212;0.2;1;1.2;1;654;9;17.8;1;1321;9;6.6;1;9.5;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251213;0.2;1;1.2;1;644;9;16.5;1;1453;9;6.3;1;8.9;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251214;0.2;1;-0.5;1;648;9;16.2;1;1401;9;5.3;1;7.9;1;16.7;1;;;;;50;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251215;0.2;1;0.4;1;134;9;18.3;1;1258;9;7.0;1;9.4;1;17.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251216;0.6;1;2.0;1;330;9;14.7;1;1307;9;7.8;1;8.4;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251217;8.2;1;7.4;1;1743;9;14.4;1;1458;9;9.0;1;10.9;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251218;0.2;1;2.9;1;2328;9;19.8;1;1219;9;9.6;1;11.4;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251219;0.0;1;8.1;1;648;9;12.5;1;1329;9;9.4;1;10.3;1;4.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251220;0.2;1;3.6;1;444;9;13.3;1;1344;9;7.6;1;8.5;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251221;7.4;1;2.7;1;706;9;14.3;1;1344;9;5.4;1;8.5;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251222;0.2;1;1.8;1;2157;9;9.6;1;1334;9;4.3;1;5.7;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251223;0.4;1;0.9;1;2125;9;9.6;1;1240;9;5.3;1;5.3;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251224;3.0;1;2.7;1;237;9;6.7;1;1235;9;4.3;1;4.7;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251225;0.0;1;1.6;1;750;9;5.6;1;1404;9;2.3;1;3.6;1;4.0;1;;;;;166;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251226;0.4;1;-2.2;1;219;9;9.0;1;1209;9;3.1;1;3.4;1;11.2;1;;;;;332;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251227;0.2;1;-0.4;1;725;9;15.0;1;1356;9;5.2;1;7.3;1;15.4;1;;;;;154;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251228;0.2;1;-1.1;1;706;9;16.1;1;1258;9;4.4;1;7.5;1;17.2;1;;;;;334;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251229;0.2;1;-0.7;1;716;9;15.6;1;1309;9;4.7;1;7.5;1;16.3;1;;;;;349;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251230;0.2;1;-0.2;1;112;9;11.7;1;1225;9;6.0;1;5.8;1;11.9;1;;;;;40;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64109001;BENEJACQ;43.193167;-0.220333;255;20251231;0.0;1;3.9;1;736;9;5.5;1;1309;9;4.6;1;4.7;1;1.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
